Date,AAPL,AMZN,GOOGL,MSFT
2024-06-12,211.43475341796875,186.88999938964844,176.53497314453125,435.1761779785156
2024-06-13,212.5957794189453,183.8300018310547,173.92355346679688,435.689208984375
2024-06-14,210.85922241210938,183.66000366210938,175.5420379638672,436.6660461425781
2024-06-17,215.00714111328125,184.05999755859375,175.98887634277344,442.3886413574219
2024-06-18,212.6453857421875,182.80999755859375,173.8540496826172,440.3857116699219
2024-06-20,208.07077026367188,186.10000610351562,175.0554962158203,439.7543029785156
2024-06-21,205.89759826660156,189.0800018310547,178.36199951171875,443.77984619140625
2024-06-24,206.5426025390625,185.57000732421875,177.9548797607422,441.697998046875
2024-06-25,207.46548461914062,186.33999633789062,182.73094177246094,444.9342346191406
2024-06-26,211.61337280273438,193.61000061035156,182.58201599121094,446.1280517578125
2024-06-27,212.45684814453125,197.85000610351562,184.10121154785156,446.8088684082031
2024-06-28,209.0035400390625,193.25,180.8642120361328,440.98760986328125
2024-07-01,215.08653259277344,197.1999969482422,181.69830322265625,450.63714599609375
2024-07-02,218.57949829101562,200.0,183.93238830566406,453.1531066894531
2024-07-03,219.8496856689453,197.58999633789062,184.50833129882812,454.6231689453125
2024-07-05,224.60292053222656,200.0,189.25457763671875,461.3226318359375
2024-07-08,226.07156372070312,199.2899932861328,187.6956329345703,460.0202331542969
2024-07-09,226.92494201660156,199.33999633789062,187.64599609375,453.4096374511719
2024-07-10,231.1919403076172,199.7899932861328,189.83045959472656,460.0301513671875
2024-07-11,225.823486328125,195.0500030517578,184.2600860595703,448.63421630859375
2024-07-12,228.7706756591797,194.49000549316406,183.76361083984375,447.4995422363281
2024-07-15,232.60105895996094,192.72000122070312,185.2133026123047,447.904052734375
2024-07-16,233.01783752441406,193.02000427246094,182.6217041015625,443.5233154296875
2024-07-17,227.12342834472656,187.92999267578125,179.7421875,437.60333251953125
2024-07-18,222.45948791503906,183.75,176.43569946289062,434.495361328125
2024-07-19,222.5885009765625,183.1300048828125,176.4059295654297,431.27880859375
2024-07-22,222.2412109375,182.5500030517578,180.38760375976562,437.03106689453125
2024-07-23,223.2831268310547,186.41000366210938,180.5067596435547,438.9156188964844
2024-07-24,216.86277770996094,180.8300018310547,171.41139221191406,423.17840576171875
2024-07-25,215.82086181640625,179.85000610351562,166.0991668701172,412.8184509277344
2024-07-26,216.2872314453125,182.5,165.82113647460938,419.5967712402344
2024-07-29,216.56507873535156,183.1999969482422,168.3332977294922,421.0373229980469
2024-07-30,217.1208038330078,181.7100067138672,169.08792114257812,417.2781677246094
2024-07-31,220.37559509277344,186.97999572753906,170.3291015625,412.7691345214844
2024-08-01,216.6841583251953,184.07000732421875,169.55459594726562,411.545654296875
2024-08-02,218.17263793945312,167.89999389648438,165.4835662841797,403.0406799316406
2024-08-05,207.6639404296875,161.02000427246094,158.12586975097656,389.8786315917969
2024-08-06,205.6395721435547,161.92999267578125,157.17262268066406,394.27911376953125
2024-08-07,208.20973205566406,162.77000427246094,157.8180389404297,393.1148681640625
2024-08-08,211.6729278564453,165.8000030517578,160.88624572753906,397.31805419921875
2024-08-09,214.5804443359375,166.94000244140625,162.51466369628906,400.60357666015625
2024-08-12,216.1103973388672,166.8000030517578,161.14437866210938,401.383056640625
2024-08-13,219.82598876953125,170.22999572753906,163.00120544433594,408.48699951171875
2024-08-14,220.27304077148438,170.10000610351562,159.23793029785156,411.2989807128906
2024-08-15,223.25344848632812,177.58999633789062,160.16139221191406,416.162109375
2024-08-16,224.57481384277344,177.05999755859375,161.80967712402344,413.6317138671875
2024-08-19,224.4158172607422,178.22000122070312,165.49346923828125,416.65631103515625
2024-08-20,225.0317840576172,178.8800048828125,165.99989318847656,419.8885192871094
2024-08-21,224.92250061035156,180.11000061035156,164.6792755126953,419.2361755371094
2024-08-22,223.064697265625,176.1300048828125,162.64373779296875,410.74542236328125
2024-08-23,225.35963439941406,177.0399932861328,164.4508819580078,411.9711608886719
2024-08-26,225.69741821289062,175.5,164.98709106445312,408.7093200683594
2024-08-27,226.5418701171875,173.1199951171875,163.51751708984375,409.05523681640625
2024-08-28,225.0119171142578,170.8000030517578,161.70045471191406,405.8526916503906
2024-08-29,228.29039001464844,172.1199951171875,160.63800048828125,408.34356689453125
2024-08-30,227.5055389404297,178.5,162.22671508789062,412.3171081542969
2024-09-03,221.3162078857422,176.25,156.2492218017578,404.70611572265625
2024-09-04,219.40872192382812,173.3300018310547,155.34564208984375,404.17236328125
2024-09-05,220.92872619628906,177.88999938964844,156.13006591796875,403.66827392578125
2024-09-06,219.37893676757812,171.38999938964844,149.85464477539062,397.0556335449219
2024-09-09,219.4683380126953,175.39999389648438,147.85621643066406,401.02911376953125
2024-09-10,218.6735382080078,179.5500030517578,147.80648803710938,409.41107177734375
2024-09-11,221.2069091796875,184.52000427246094,150.29212951660156,418.1488952636719
2024-09-12,221.3162078857422,187.0,153.80186462402344,422.0631103515625
2024-09-13,221.04795837402344,186.49000549316406,156.55596923828125,425.6115417480469
2024-09-16,214.90830993652344,184.88999938964844,157.1525421142578,426.3529052734375
2024-09-17,215.37521362304688,186.8800048828125,158.40530395507812,430.1188659667969
2024-09-18,219.249755859375,186.42999267578125,158.8924560546875,425.8290710449219
2024-09-19,227.3763885498047,189.8699951171875,161.20909118652344,433.617919921875
2024-09-20,226.71075439453125,191.60000610351562,162.65078735351562,430.23748779296875
2024-09-23,224.99203491210938,193.8800048828125,160.9207763671875,428.49786376953125
2024-09-24,225.8861846923828,193.9600067138672,161.35821533203125,424.2080078125
2024-09-25,224.8927001953125,192.52999877929688,160.56283569335938,427.114013671875
2024-09-26,226.03518676757812,191.16000366210938,161.7957000732422,426.3232116699219
2024-09-27,226.30340576171875,187.97000122070312,163.0087127685547,423.0713195800781
2024-09-30,231.4794464111328,186.3300018310547,164.89779663085938,425.324951171875
2024-10-01,224.73374938964844,185.1300048828125,166.03125,415.8260498046875
2024-10-02,225.3000030517578,184.75999450683594,164.90773010253906,412.3072204589844
2024-10-03,224.197265625,181.9600067138672,164.90773010253906,411.7240295410156
2024-10-04,225.31991577148438,186.50999450683594,166.10084533691406,411.24957275390625
2024-10-07,220.2432403564453,180.8000030517578,162.0442657470703,404.80499267578125
2024-10-08,224.296630859375,182.72000122070312,163.43621826171875,409.9151916503906
2024-10-09,228.04200744628906,185.1699981689453,160.93067932128906,412.63336181640625
2024-10-10,227.54525756835938,186.64999389648438,161.14944458007812,411.0320739746094
2024-10-11,226.0649871826172,188.82000732421875,162.3027801513672,411.5065612792969
2024-10-14,229.79052734375,187.5399932861328,164.01290893554688,414.2939453125
2024-10-15,232.3238983154297,187.69000244140625,164.51004028320312,413.8985595703125
2024-10-16,230.26739501953125,186.88999938964844,164.21177673339844,411.3088684082031
2024-10-17,230.63497924804688,187.52999877929688,161.99453735351562,411.90191650390625
2024-10-18,233.4663848876953,188.99000549316406,162.4817352294922,413.3253173828125
2024-10-21,234.9366912841797,189.07000732421875,163.1280517578125,413.9381408691406
2024-10-22,234.32078552246094,189.6999969482422,164.19186401367188,422.5672302246094
2024-10-23,229.25404357910156,184.7100067138672,161.84542846679688,419.6908264160156
2024-10-24,229.06527709960938,186.3800048828125,161.7857666015625,419.8193359375
2024-10-25,229.8998260498047,187.8300018310547,164.32110595703125,423.19976806640625
2024-10-28,231.87681579589844,188.38999938964844,165.76278686523438,421.6578369140625
2024-10-29,232.14505004882812,190.8300018310547,168.70579528808594,426.9559020996094
2024-10-30,228.5983428955078,192.72999572753906,173.4583740234375,427.5291442871094
2024-10-31,224.4357147216797,186.39999389648438,170.12757873535156,401.6518859863281
2024-11-01,221.45529174804688,197.92999267578125,170.3065643310547,405.6253356933594
2024-11-04,220.56114196777344,195.77999877929688,168.26834106445312,403.7374267578125
2024-11-05,221.99176025390625,199.5,168.76547241210938,406.7027587890625
2024-11-06,221.26651000976562,207.08999633789062,175.49658203125,415.32196044921875
2024-11-07,225.9954376220703,210.0500030517578,179.71224975585938,420.5112609863281
2024-11-08,225.7269287109375,208.17999267578125,177.32601928710938,417.6546630859375
2024-11-11,223.01174926757812,206.83999633789062,179.31454467773438,413.17706298828125
2024-11-12,223.01174926757812,208.91000366210938,180.57723999023438,418.13897705078125
2024-11-13,223.8969268798828,214.10000610351562,177.8529815673828,420.283935546875
2024-11-14,226.98007202148438,211.47999572753906,174.5719451904297,421.9543762207031
2024-11-15,223.77755737304688,202.61000061035156,171.4996795654297,410.20184326171875
2024-11-18,226.78115844726562,201.6999969482422,174.29354858398438,410.9530944824219
2024-11-19,227.03973388671875,204.61000061035156,177.09732055664062,412.9595642089844
2024-11-20,227.75584411621094,202.8800048828125,174.96963500976562,410.6861267089844
2024-11-21,227.27845764160156,198.3800048828125,166.6675567626953,408.9132995605469
2024-11-22,228.62110900878906,197.1199951171875,163.8140411376953,413.00372314453125
2024-11-25,231.6048126220703,201.4499969482422,166.6874542236328,414.7765808105469
2024-11-26,233.7829132080078,207.86000061035156,168.14903259277344,423.8883972167969
2024-11-27,233.65362548828125,205.74000549316406,168.2583770751953,418.9363708496094
2024-11-29,236.04058837890625,207.88999938964844,167.97998046875,419.4018249511719
2024-12-02,238.28829956054688,210.7100067138672,170.5054168701172,426.8498229980469
2024-12-03,241.33168029785156,213.44000244140625,170.35626220703125,427.06768798828125
2024-12-04,241.68971252441406,218.16000366210938,173.36888122558594,433.2280578613281
2024-12-05,241.71954345703125,220.5500030517578,171.6488037109375,438.3782043457031
2024-12-06,241.52064514160156,227.02999877929688,173.70693969726562,439.3191223144531
2024-12-09,245.40939331054688,226.08999633789062,174.56295776367188,441.7455749511719
2024-12-10,246.42385864257812,225.0399932861328,184.31785583496094,439.0814208984375
2024-12-11,245.15081787109375,230.25999450683594,194.5008087158203,444.68719482421875
2024-12-12,246.6128387451172,228.97000122070312,191.07662963867188,445.2516784667969
2024-12-13,246.78189086914062,227.4600067138672,188.9464874267578,442.9836120605469
2024-12-16,249.67608642578125,232.92999267578125,195.7550048828125,447.26226806640625
2024-12-17,252.1028289794922,231.14999389648438,194.5207061767578,450.1047668457031
2024-12-18,246.70233154296875,220.52000427246094,187.53298950195312,433.1983642578125
2024-12-19,248.43289184570312,223.2899932861328,187.64247131347656,432.8417663574219
2024-12-20,253.10736083984375,224.9199981689453,190.52915954589844,432.4159240722656
2024-12-23,253.8831329345703,225.05999755859375,193.73434448242188,431.0788879394531
2024-12-24,256.79718017578125,229.0500030517578,195.20751953125,435.11968994140625
2024-12-26,257.6127014160156,227.0500030517578,194.6998748779297,433.91143798828125
2024-12-27,254.2013702392578,223.75,191.87294006347656,426.4040832519531
2024-12-30,250.82980346679688,221.3000030517578,190.35995483398438,420.7586975097656
